algo,k,silhouette,calinski_harabasz,davies_bouldin,inertia,seconds_mean,seconds_std,repeats,dataset,k_or_q,eps,min_samples,clusters,noise,noise_pct,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,composite
agglo-ward,10.0,0.17699195188962,128.1153290269524,1.8414562000976695,,0.01667315997183323,0.0026655553636685497,5,full,,,,,,,0.6407254046614412,0.39553707103413466,0.6114794715358087,0.5492473157437948
agglo-average,2.0,0.1991251345424621,190.52575991711998,1.8968162230693637,,0.01858655996620655,0.0002665317597178538,5,full,,,,,,,0.8539601320664567,0.8922096300231733,0.5488963907291693,0.7650220509395999
agglo-average,3.0,0.20903729018368306,192.76400427752873,1.7801659886032732,,0.016389319952577353,0.002497935963438561,5,full,,,,,,,0.9494554722217247,0.9100219498272677,0.6807664778033289,0.8467479666174403
agglo-average,4.0,0.21260094302561056,157.13799469727562,1.763938569193909,,0.019392280001193286,0.0033916537283275043,5,full,,,,,,,0.9837882906976496,0.6265042574733765,0.6991111576944253,0.7698012352884839
agglo-average,5.0,0.17573661201569962,119.00518425622381,1.6556429502246353,,0.01660661995410919,0.0030111898464543346,5,full,,,,,,,0.6286312535393619,0.32303702814865565,0.8215365670267958,0.5910682829049377
agglo-average,6.0,0.15511474111425885,96.70299393213678,1.5976572689381179,,0.01401145989075303,0.0005596869502068078,5,full,,,,,,,0.42995675248718324,0.14555249901892667,0.887087886964608,0.4875323794902393
agglo-average,7.0,0.14855987915382093,91.14057315713725,1.6077482605668798,,0.01700632004067302,0.0014020042810678403,5,full,,,,,,,0.36680613265836237,0.10128583203573086,0.8756802807061201,0.44792408180007115
agglo-average,8.0,0.13957424154564818,78.4132897467433,1.4977769643756957,,0.017192940041422845,0.0017369367991600334,5,full,,,,,,,0.28023701984742494,0.0,1.0,0.426745673282475
agglo-average,9.0,0.16865157296797395,96.50352145954454,1.540195782948007,,0.0193393599241972,0.0008352165534029326,5,full,,,,,,,0.5603728203220462,0.1439650640021006,0.9520466176144743,0.5521281673128736
agglo-average,10.0,0.170071442502019,89.29439278068489,1.5317524857310143,,0.01737072002142668,0.0039595659453796,5,full,,,,,,,0.5740520772907183,0.08659362243471681,0.961591547757941,0.5407457491611254
agglo-complete,2.0,0.1324613755036048,177.48306200302102,2.154563878529333,,0.016071120090782643,0.0032572116633637063,5,full,,,,,,,0.21171049678325304,0.7884136770595302,0.25751930156826364,0.41921449180368225
agglo-complete,3.0,0.16466767530325943,187.18902283624925,2.0580842372982318,,0.015250100009143352,0.0017630597629634346,5,full,,,,,,,0.5219912940016191,0.8656553229787914,0.36658705225270316,0.5847445564110378
agglo-complete,4.0,0.1399967344332411,137.02988138494973,2.3823614600277696,,0.014074419811367988,0.0023199744798935384,5,full,,,,,,,0.2843073859185631,0.4664805570626192,0.0,0.25026264766039413
agglo-complete,5.0,0.15172211166952773,142.5984374929533,2.000755838492417,,0.01624498013406992,0.0010231690399445234,5,full,,,,,,,0.3972716015904334,0.5107960500433271,0.4313953312668575,0.44648766096687265
agglo-complete,6.0,0.16338369100707617,131.82373504955459,2.057643895584768,,0.015401399973779917,0.0026992940672529355,5,full,,,,,,,0.509621177797215,0.42504918115331614,0.3670848472238205,0.43391840205811727
agglo-complete,7.0,0.15741716424424892,117.21061049457404,2.0944080304067954,,0.014752580132335425,0.0019834229498305253,5,full,,,,,,,0.4521386761714118,0.30875551254653216,0.325523939246424,0.3621393759881226
agglo-complete,8.0,0.13006435585452222,111.71142979819265,2.1258978718736437,,0.014694940019398927,0.00237253657809914,5,full,,,,,,,0.1886172146523638,0.26499212059653093,0.2899254841280856,0.2478449397923268
agglo-complete,9.0,0.13220797398340775,104.30094957236012,2.004370638948188,,0.01571550006046891,0.002429479833619369,5,full,,,,,,,0.2092691847979524,0.2060182900267797,0.4273088924093619,0.28086545574469796
agglo-complete,10.0,0.13077367223921738,95.35417726660978,1.967382366698714,,0.013078160025179386,0.0004214766991439901,5,full,,,,,,,0.1954508855394994,0.1348183923108139,0.4691231819783961,0.26646415327623646
dbscan,,0.2126166367746539,152.53390848815147,1.7331983112558567,,0.0379936999330918,9.595001320711647e-05,3,full,85.0,0.8053568791007469,10.0,4.0,19.0,1.8849206349206349,0.9839394868609719,0.5898641758928455,0.7338622279303919,0.769221963561403
dbscan,,0.21286918262871338,155.74065995694653,1.7418404489806516,,0.04119593339661757,0.002691666379954982,3,full,90.0,0.8441519578011121,10.0,4.0,10.0,0.9920634920634921,0.9863725552177599,0.6153840358798918,0.7240925137117129,0.7752830349364549
dbscan,,0.21245914481255124,155.96901983353882,1.7444497966643266,,0.0418626998240749,0.002625223473737909,3,full,92.0,0.8719009810613482,10.0,4.0,8.0,0.7936507936507936,0.9824221833563569,0.6172013616483537,0.7211427133291599,0.7735887527779569
dbscan,,0.21274777082518148,156.5387270981237,1.7452154534351656,,0.03538513338814179,0.000622357322856314,3,full,94.0,0.895618922476226,10.0,4.0,7.0,0.6944444444444444,0.9852028539038573,0.6217351865385227,0.7202771580604407,0.7757383995009403
dbscan,,0.21296273078237715,157.35760364848426,1.7492359695262185,,0.04114029991130034,0.0019083489741812633,3,full,95.0,0.9073785507489978,10.0,4.0,4.0,0.3968253968253968,0.987273813539196,0.6282519419264072,0.7157320681218146,0.7770859411958059
dbscan,,0.2131076008335691,157.72404569092546,1.757715949628911,,0.039598699969549976,0.0023364231189055857,3,full,96.0,0.9249907963934062,10.0,4.0,1.0,0.0992063492063492,0.9886695154750448,0.6311681484698413,0.7061456689204115,0.775327777621766
dbscan,,0.15780464620959136,127.28440298291432,1.7270007482272403,,0.04401466669514775,0.007264399155711627,3,full,97.0,0.9541379236027715,10.0,3.0,1.0,0.0992063492063492,0.45587174125066937,0.38892442377731123,0.7408684133870427,0.5285548594716745
dbscan,,0.19990657287783878,191.76700285751883,1.8866194377868053,,0.04561863327398896,0.006857706968336624,3,full,98.0,0.971146396035483,10.0,2.0,0.0,0.0,0.8614886377062217,0.9020876471870013,0.5604235939897712,0.7746666262943314
kmeans,2.0,0.16044289525018585,191.05421577834284,2.1916117295233644,967.2554799600755,0.12651153998449444,0.005485134057752949,5,no_outliers,,,,,,,0.48128906707414143,0.8964151694043742,0.21563765976227467,0.5311139654135967
kmeans,3.0,0.18715714147176768,188.72466113858985,1.9087705851164218,831.7000433494073,0.14797988003119827,0.00975840590134152,5,no_outliers,,,,,,,0.738658515482773,0.877876187254626,0.535382292182545,0.7173056649733147
kmeans,4.0,0.18587067893870013,183.155767374685,1.7129218993569575,736.259415432292,0.15566355986520647,0.011322886825352915,5,no_outliers,,,,,,,0.7262645235360161,0.83355800715226,0.7567841895955151,0.772202240094597
kmeans,5.0,0.1701831735496346,172.0360546103649,1.6677367299981445,673.7486396961939,0.15686967987567185,0.00812905046807004,5,no_outliers,,,,,,,0.5751285126075312,0.7450654889128444,0.807864860329524,0.7093529539499666
kmeans,6.0,0.18864383240237803,158.12083090190723,1.682217723105458,633.8318450462714,0.1760508201085031,0.011851622745133813,5,no_outliers,,,,,,,0.7529815407926237,0.6343258309805442,0.7914944704137039,0.7262672807289573
kmeans,7.0,0.19761296514362953,147.27652895468242,1.7324183031021028,601.378614360244,0.1753494399599731,0.01249101006697754,5,no_outliers,,,,,,,0.8393916429969976,0.5480250776969051,0.734744007068041,0.7073869092539812
kmeans,8.0,0.1850719691643248,140.29066314122136,1.7327359726175058,570.4520404065354,0.1848540399223566,0.010548243681086391,5,no_outliers,,,,,,,0.7185696220080258,0.4924303990376303,0.7343848898588152,0.6484616369681572
kmeans,9.0,0.18991593890457378,134.45208849857784,1.7367589699389265,543.7798006838648,0.20039002010598778,0.014360281358868035,5,no_outliers,,,,,,,0.7652372243732689,0.44596605377916604,0.7298369949531338,0.6470134243685229
kmeans,10.0,0.1942619420671606,130.83654167437697,1.7643704170796508,517.4046545294464,0.20992252016440033,0.012349195830892567,5,no_outliers,,,,,,,0.8071073347053922,0.41719293256036283,0.6986229647768867,0.6409744106808806
agglo-ward,2.0,0.1995566727720827,176.9316052818213,1.8447695681373741,,0.017856539972126485,0.00027421789082599884,5,no_outliers,,,,,,,0.8581176424526177,0.7840250930202376,0.6077337942647392,0.7499588432458649
agglo-ward,3.0,0.17856149149149877,183.96560861294648,2.0074860753412995,,0.01578374011442065,0.002231643620002764,5,no_outliers,,,,,,,0.6558466077169368,0.84000285802807,0.4237869717693047,0.6398788125047705
agglo-ward,4.0,0.186698988492413,182.8067370790153,1.7019926414397388,,0.013969220034778119,0.002442039475935691,5,no_outliers,,,,,,,0.7342445942137528,0.8307803661771472,0.7691394343131631,0.7780547982346877
agglo-ward,5.0,0.1699712065870682,170.7972770168203,1.6797753613455426,,0.016380019951611757,0.0022272848628022367,5,no_outliers,,,,,,,0.5730863879754503,0.7352070913881283,0.7942554975082552,0.7008496589572779
agglo-ward,6.0,0.18849207702669707,157.03484670510875,1.6870962174343884,,0.01497057992964983,0.0024345359626658856,5,no_outliers,,,,,,,0.7515195045065128,0.6256833886459483,0.7859794581645527,0.7210607837723378
agglo-ward,7.0,0.19497988498425106,145.16208186872342,1.7593306040617704,,0.013664340041577816,0.0021225824707359633,5,no_outliers,,,,,,,0.814024115026567,0.5311979571330633,0.704320343650982,0.6831808052702041
agglo-ward,8.0,0.1916384640928859,136.86597295693173,1.7968466662498281,,0.01381209995597601,0.0018164502333982147,5,no_outliers,,,,,,,0.7818323157679014,0.465176146610353,0.6619094011435591,0.6363059545072712
agglo-ward,9.0,0.1982936127479537,131.161880161876,1.7938749420514912,,0.013733079936355353,0.0017674420144732552,5,no_outliers,,,,,,,0.845949114131783,0.41978203019707255,0.6652688588470839,0.6436666677253131
agglo-ward,10.0,0.18702162983522996,126.67852829686466,1.7758579184284724,,0.013611040078103542,0.0025435899524252855,5,no_outliers,,,,,,,0.7373529740552,0.38410277254922504,0.6856366402309725,0.6023641289451325
agglo-average,2.0,0.1995566727720827,176.9316052818213,1.8447695681373741,,0.013902439922094344,0.0016068871001787156,5,no_outliers,,,,,,,0.8581176424526177,0.7840250930202376,0.6077337942647392,0.7499588432458649
agglo-average,3.0,0.21428367419923486,181.31228454214957,1.760783635178458,,0.013298940006643533,0.0013860900122558302,5,no_outliers,,,,,,,1.0,0.8188872650530897,0.7026777293797285,0.8405216648109395
agglo-average,4.0,0.21225826273407664,142.62604411051254,1.726508570247868,,0.012076460104435683,0.00025031370420391426,5,no_outliers,,,,,,,0.9804868523234932,0.5110157480840649,0.7414248079223205,0.7443091361099595
agglo-average,5.0,0.13971986108923876,107.49499545894739,1.5316628534013748,,0.015592740103602409,0.0016245441967983583,5,no_outliers,,,,,,,0.2816399425164967,0.23143703688355932,0.9616928747991451,0.4915899513997337
agglo-average,6.0,0.16260272605557405,127.2826677503939,1.5340625628524205,,0.013928800076246261,0.0020629480861099224,5,no_outliers,,,,,,,0.502097232815672,0.3889106145091478,0.9589800650417497,0.6166626374555232
agglo-average,7.0,0.16783718699398076,118.7868314193274,1.610280508207145,,0.016333760041743518,0.00475566681505655,5,no_outliers,,,,,,,0.5525268917047893,0.32129934006163197,0.872817639937814,0.5822146239014118
agglo-average,8.0,0.14634034937126345,103.86632778871302,1.605003358009784,,0.016765880025923253,0.0023363464005909163,5,no_outliers,,,,,,,0.34542281713730305,0.20255949779609836,0.8787833223834134,0.47558854577227166
agglo-average,9.0,0.14772513276435228,99.64157523577289,1.6236314093156645,,0.01618283996358514,0.0006592320412623449,5,no_outliers,,,,,,,0.3587640484446936,0.16893821635907455,0.8577247899340641,0.46180901824594406
agglo-average,10.0,0.14913847462094185,91.44911094251957,1.6092762910853982,,0.013868200220167637,0.0018948642252640511,5,no_outliers,,,,,,,0.37238041669353533,0.10374122689881594,0.8739528815418471,0.45002484171139945
agglo-complete,2.0,0.11048640382871677,145.15677081403464,2.1714093740456186,,0.01385600008070469,0.0021384131297155972,5,no_outliers,,,,,,,0.0,0.5311556908790801,0.23847590254975826,0.25654386447627947
agglo-complete,3.0,0.14715195659772343,168.12919580279805,2.0887835306022358,,0.01376513997092843,0.0016738162206344717,5,no_outliers,,,,,,,0.3532419748431159,0.713974058620079,0.3318822914809535,0.46636610831471614
agglo-complete,4.0,0.14525117713988042,149.309945806696,1.9897894836830354,,0.013330400083214044,0.00140583727915695,5,no_outliers,,,,,,,0.3349295524541849,0.5642073462211901,0.4437925130660906,0.4476431372471552
agglo-complete,5.0,0.13533693240004221,135.88409599935247,1.8885564968162238,,0.012502940092235803,0.0008251419319297316,5,no_outliers,,,,,,,0.23941408557872662,0.4573622069503066,0.5582337986237664,0.41833669705093324
agglo-complete,6.0,0.1515634177643113,125.68317681323963,1.8308975492679467,,0.01394242001697421,0.0011809372927191883,5,no_outliers,,,,,,,0.39574271836787883,0.3761816003763301,0.6234157544817804,0.4651133577419964
agglo-complete,7.0,0.12975498422814433,118.234790249294,1.8892745936367616,,0.014193920139223336,0.002423359195307095,5,no_outliers,,,,,,,0.1856366774448481,0.3169061048815975,0.5574220086545012,0.35332159699364896
agglo-complete,8.0,0.11590855898970895,107.64873073896578,2.0415727589944686,,0.01482892008498311,0.001566854930548811,5,no_outliers,,,,,,,0.05223793594607137,0.23266048773695924,0.3852528534112366,0.2233837590314224
agglo-complete,9.0,0.11163834670681085,98.07492628632752,2.1701515258667112,,0.01573185995221138,0.0005889140842734501,5,no_outliers,,,,,,,0.011098007432970639,0.15647056421086442,0.23989786753455045,0.13582214639279516
agglo-complete,10.0,0.11883912673180413,96.26391526087674,2.1193874574368388,,0.016972839925438167,0.0037686164872007054,5,no_outliers,,,,,,,0.08047150828987326,0.14205823813750426,0.2972853400477914,0.17327169549172297
dbscan,,0.21201013995453669,140.37558453585393,1.7115671193853135,,0.021023566679408152,0.0015598287544425328,3,no_outliers,85.0,0.791685003427555,10.0,4.0,9.0,0.9404388714733543,0.9780963965951851,0.49310621757923445,0.7583157334766288,0.7431727825503495
dbscan,,0.21191489499056354,141.3155163784686,1.7150626830460767,,0.02275516651570797,0.0021346277478472234,3,no_outliers,90.0,0.8284906084048296,10.0,4.0,5.0,0.522466039707419,0.9771787909237338,0.5005863510583362,0.7543640887463123,0.7440430769094607
dbscan,,0.21198849747543133,141.66271994996663,1.7172022063459422,,0.024637499979386728,0.0012062930310750737,3,no_outliers,92.0,0.8467699086464167,10.0,4.0,4.0,0.4179728317659352,0.9778878893865841,0.5033494546595522,0.7519454127347138,0.7443942522602832
dbscan,,0.21191997645808697,142.2568598196134,1.7196641907725891,,0.02688293329750498,0.0017766821914741151,3,no_outliers,94.0,0.8761691985131341,10.0,4.0,2.0,0.2089864158829676,0.9772277466188624,0.5080777182726361,0.7491622027205794,0.7448225558706927
dbscan,,0.21191997645808697,142.2568598196134,1.7196641907725891,,0.026399466674774885,0.004584383440995786,3,no_outliers,95.0,0.8853286462940801,10.0,4.0,2.0,0.2089864158829676,0.9772277466188624,0.5080777182726361,0.7491622027205794,0.7448225558706927
dbscan,,0.21191997645808697,142.2568598196134,1.7196641907725891,,0.026620566689719755,0.00453251543268228,3,no_outliers,96.0,0.8979899181468499,10.0,4.0,2.0,0.2089864158829676,0.9772277466188624,0.5080777182726361,0.7491622027205794,0.7448225558706927
dbscan,,0.21191997645808697,142.2568598196134,1.7196641907725891,,0.02748783336331447,0.0011383502503263569,3,no_outliers,97.0,0.9164220246519271,10.0,4.0,2.0,0.2089864158829676,0.9772277466188624,0.5080777182726361,0.7491622027205794,0.7448225558706927
dbscan,,0.21225826273382767,142.62604411051254,1.726508570247868,,0.02601036677757899,0.002796926691161264,3,no_outliers,98.0,0.9423352818749767,10.0,4.0,0.0,0.0,0.9804868523210946,0.5110157480840649,0.7414248079223205,0.7443091361091599
