algo,k,silhouette,calinski_harabasz,davies_bouldin,inertia,seconds_mean,seconds_std,repeats,dataset,k_or_q,eps,min_samples,clusters,noise,noise_pct,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,composite
agglo-ward,10.0,0.18702162983545353,126.67852829686466,1.7758579184284726,,0.014022559998556972,0.0013142156505607913,5,no_outliers,,,,,,,0.7373529740583158,0.384102772549225,0.685636640230972,0.6023641289461709
agglo-average,2.0,0.19955667277202702,176.9316052818214,1.8447695681373741,,0.01596042001619935,0.0015798292600091276,5,no_outliers,,,,,,,0.8581176424529341,0.7840250930202386,0.607733794264739,0.7499588432459706
agglo-average,3.0,0.21428367419915964,181.31228454214965,1.7607836351784574,,0.013807019963860512,0.0013356909056313237,5,no_outliers,,,,,,,1.0,0.8188872650530906,0.702677729379729,0.8405216648109399
agglo-average,4.0,0.21225826273400036,142.62604411051257,1.7265085702478673,,0.014817780023440719,0.0014740978287832458,5,no_outliers,,,,,,,0.9804868523235006,0.5110157480840651,0.7414248079223211,0.7443091361099623
agglo-average,5.0,0.1397198610891712,107.49499545894741,1.531662856864416,,0.01335768005810678,0.001753772423732516,5,no_outliers,,,,,,,0.2816399425172197,0.2314370368835593,0.9616928708842662,0.4915899500950151
agglo-average,6.0,0.1626027260554563,127.28266775039394,1.5340625657423317,,0.0144542399328202,0.0017145559915141616,5,no_outliers,,,,,,,0.5020972328157123,0.3889106145091481,0.9589800617747795,0.6166626363665466
agglo-average,7.0,0.167837186993863,118.78683141932744,1.6102805106842122,,0.014957180060446263,0.001273626858979308,5,no_outliers,,,,,,,0.5525268917047838,0.32129934006163213,0.8728176371375532,0.5822146229679896
agglo-average,8.0,0.14634034937111137,103.86632778871304,1.6050033601750946,,0.015568480035290122,0.0029514509548000207,5,no_outliers,,,,,,,0.34542281713715417,0.20255949779609822,0.8787833199355854,0.4755885449562793
agglo-average,9.0,0.14772513276420018,99.64157523577295,1.6236314112403845,,0.012786860018968583,0.0007323309556815952,5,no_outliers,,,,,,,0.3587640484445324,0.1689382163590747,0.8577247877582177,0.46180901752060827
agglo-average,10.0,0.14913847462078983,91.44911094251961,1.6092762928176458,,0.014214419992640615,0.0017961826317577504,5,no_outliers,,,,,,,0.3723804166933626,0.10374122689881593,0.8739528795835856,0.45002484105858803
